Unique ID,CG Number,E01,E12,E14,E15,E16,E17,E18,E20,A82,A84,A95,A131,A186,A377,A384,A398,avg_E,avg_A,log2FC,submitted_id,FBgn_ID
INC099G12,CG14472,1.63798,1.53224,1.70727,1.7725,1.56872,1.45268,1.32517,1.88845,1.44074,1.884,1.16166,1,1.11714,1.15551,1.51889,1.29304,1.61062625,1.3213725,-0.285584527,CG14472,FBgn0011230
INC100A06,CG14476,1.44076,1.19766,1.40853,1.22451,1.07049,1.12765,1.08094,1.31272,1,1.33381,1.1419,1.05296,1.09396,1.05795,1.42978,1.32352,1.2329075,1.179235,-0.064213315,CG14476,FBgn0027588
INC150F06,CG14483,1.38078,1,1.55414,1.41726,1.12539,1.03155,1.08497,1.54665,1.834,1.42046,1.15329,1.27425,1.62586,1.09437,1.12962,1.73351,1.2675925,1.40817,0.151730484,CG14483,FBgn0034248
INC153H12,CG14494,1.28448,1.09989,1.17105,1.18031,1.18908,1.19817,1.21205,1.24663,1.11005,1.19295,1,1.20129,1.08424,1.12864,1.09879,1.02296,1.1977075,1.104865,-0.116405519,CG14494,FBgn0040740
INC102D07,CG14496,1.33953,1.14106,1.21156,1.20152,1.21103,1.18946,1.23103,1.33993,1.17652,1.13624,1,1.25076,1.00609,1.24192,1.12104,1.11709,1.23314,1.1312075,-0.12447301,CG14496,FBgn0085415
INC147E02,CG14503,1.16786,1.11802,1.26847,1.21396,1.23294,1.20608,1.18015,1.185,1.11346,1.12555,1,1.20549,1.0961,1.09935,1.13354,1.06363,1.19656,1.10464,-0.115316466,CG14503,FBgn0040737
INC130F07,CG14509,1.42347,1.42129,1.44613,1.16005,1.15904,1.23244,1.0013,1.31842,1.09459,1.31279,1,1.22176,1.4395,1.33445,1.87291,1.14837,1.2702675,1.30304625,0.036755952,CG14509,FBgn0039647
INC025C01,CG14515,1.61133,1.8172,1.34919,2.65619,1.85228,2.47001,2.38269,1.85702,2.75101,1,6.07139,1.99846,1.55901,1.52682,1.39632,1.71033,1.99948875,2.2516675,0.171362639,CG14515,FBgn0039648
INC121G02,CG14519,1.36674,1.22735,1.19708,1.48749,1.25513,1.30143,1.39573,1.44723,1.40683,1.41694,1,1.43061,1.26188,1.42542,1.44319,1.36452,1.3347725,1.34367375,0.009589019,CG14519,FBgn0039619
INC046D03,CG1453,1.57414,1.46237,1.17234,1.68117,1.4355,1.36655,1.47412,1.59557,1.43003,1.64576,1.64687,1.36403,1,1.45587,1.08578,1.14793,1.47022,1.34703375,-0.126246054,CG1453,FBgn0030268
INC130G04,CG14536,1.05855,1.32157,1.1882,1.30533,1.64645,1.77534,1.57341,1.46922,1.49437,1.22599,1.77455,1.37776,1.23347,1.45589,1,1.56553,1.41725875,1.390945,-0.027037801,CG14536,FBgn0031950
INC038D01,CG14537,1.3357,1.07801,1.09108,1.16237,1.12794,1.27394,1.20567,1.21827,1.45039,1,1.72122,1.11174,1.37264,1.19735,1.0131,1.07899,1.1866225,1.24317875,0.067172705,CG14537,FBgn0031954
INC094E02,CG14540,1.07311,1.49595,1.52815,1.27111,1.42271,1.14934,1.53885,1,1.40031,1.26802,1.92235,1.59803,1.41757,1.93342,1.39928,1.26675,1.3099025,1.52571625,0.220027246,CG14540,FBgn0039398
INC103B06,CG14541,1.45538,1.80572,1.50707,1.39618,1.27009,1.47931,1.53092,1.49215,2.01406,2.3501,1,2.01833,1.25897,1.74506,2.313,1.9747,1.4921025,1.8342775,0.29786527,CG14541,FBgn0259146
INC038E03,CG14542,1.2708,1.16249,1.19031,1.35194,1,1.02995,1.18832,1.39261,1.48341,1.36618,1.3789,1.05072,1.2703,1.17403,1.08064,1.18567,1.1983025,1.24873125,0.059470867,CG14542,FBgn0039402
INC025D07,CG14561,1.47459,1.7028,1.53602,1.37278,1.19285,1.05843,1.35977,1.92952,1.46981,1.23023,1.60779,1.17851,1,1.27379,1.55277,1.34772,1.453345,1.3325775,-0.125157776,CG14561,FBgn0037149
INC103E08,CG14567,1.67668,1,2.49179,3.74888,2.77379,2.42249,3.09647,3.27623,2.80943,4.21575,3.3225,3.72431,3.21117,2.60109,2.7263,2.80168,2.56079125,3.17652875,0.310861424,CG14567,FBgn0037126
INC040A12,CG14574,1.34604,1.08785,1.26706,1.62138,1.12424,1.31732,1,1.18622,1.14915,2.05934,1.51304,1.41746,1.37749,1.04933,1.06689,1.01017,1.24376375,1.33035875,0.097102866,CG14574,FBgn0037104
INC001B03,CG14579,1.20118,1.55299,1.43917,1.51279,1.63804,1.455,1.42522,1,1.5187,1.46343,1.67139,1.42477,1.54409,1.49709,1.62427,1.59749,1.40304875,1.54265375,0.136849147,CG14579,FBgn0031163
INC136D02,CG1458,1.28426,1.28519,1,1.16248,1.19454,1.24176,1.3821,1.34006,1.19207,1.28076,1.59594,1.19,1.37841,1.19207,1.15369,1.20269,1.23629875,1.27320375,0.042435901,CG1458,FBgn0062442
INC001D04,CG14591,1.13513,1.18793,1.38451,1.20889,1.35296,1.1945,1.07129,1.18921,1.13832,1.268,1,1.13274,1.49291,1.16322,1.34807,1.25289,1.2155525,1.22451875,0.01060266,CG14591,FBgn0033054
INC001F06,CG14605,1.37156,1.41088,1.55054,1.32153,1.46553,1.22172,1.46266,1.3121,1.39362,1.33874,1,1.52343,1.05395,1.35397,1.27837,1.24477,1.389565,1.27335625,-0.125997219,CG14605,FBgn0037486
INC040F02,CG14608,1,1.12856,1.08897,1.44509,1.12362,1.77426,1.71578,1.54387,2.10957,1.7237,2.92602,1.72843,1.81712,2.19703,1.63641,1.10004,1.35251875,1.90479,0.493983357,CG14608,FBgn0037487
INC011G11,CG1461,1.98133,1.50132,2.06908,1.61536,1.50311,1.64862,1,1.61045,1.01311,1.19641,1.01665,1.24245,1.85314,1.2246,1.13394,1.20415,1.61615875,1.23555625,-0.387408224,CG1461,FBgn0030558
INC040G11,CG14613,1.2017,1.47143,1.7037,1.64069,1.58069,1.48317,1.04809,1,1.32382,1.34688,1.41557,1.3698,1.05496,1.20895,1.02773,1.43539,1.39118375,1.2728875,-0.128208069,CG14613,FBgn0031188
INC006A01,CG14614,1.43359,2.22056,2.16059,1,2.6982,2.40999,2.4987,2.26031,2.58115,1.84543,1.78263,2.80473,2.13709,2.35847,1.47352,1.57732,2.0852425,2.0700425,-0.010554781,CG14614,FBgn0266848
INC006B01,CG14616,1.39258,1,1.28957,1.26228,1.46155,1.28114,1.65987,1.64524,1.85751,1.71733,1.3907,1.25649,1.08148,1.226,1.26204,1.57958,1.37402875,1.42139125,0.048891532,CG14616,FBgn0027279
INC040H03,CG14617,1.30902,1,1.27486,1.25501,1.24707,1.29196,1.3198,1.0924,1.28694,1.26877,1.09245,1.06231,1.19788,1.30443,1.06534,1.27843,1.223765,1.19456875,-0.034836657,CG14617,FBgn0031191
INC040H04,CG14618,1.62848,1.51105,1.70104,1.90592,1.60267,1.44037,1.64538,1.44158,1.22487,1.63294,1,1.39359,1.60385,1.46939,1.51318,1.57188,1.60956125,1.4262125,-0.174478524,CG14618,FBgn0031189
INC002B01,CG14619,1.19711,1.22213,1.26625,1.11146,1.2191,1.3341,1.20247,1.26186,1.04373,1,1.07465,1.26586,1.34446,1.36486,1.3976,1.10054,1.22681,1.1989625,-0.033125295,CG14619,FBgn0031187
INC002B07,CG14621,1.00329,1.12303,1.11899,1.31996,1.09796,1,1.05179,1.34665,1.03003,1.21068,1.17386,1.71052,1.26343,1.15814,1.0715,1.07289,1.13270875,1.21138125,0.096876033,CG14621,FBgn0031183
INC041A01,CG14626,1.1462,1.12621,1.69193,1.58672,1,1.03536,1.05499,1.12557,1.48351,1.26855,1.62009,1.24791,1.78096,1.2386,1.33663,1.34086,1.2208725,1.41463875,0.212521143,CG14626,FBgn0040360
INC002C07,CG14629,1.71002,1.74194,1.48973,1.11926,1.62569,1.30395,1.50141,1.32967,1.32583,1.17131,1,1.36795,1.2653,1.03312,1.30243,1.39198,1.47770875,1.23224,-0.262078675,CG14629,FBgn0040398
INC002C08,CG14630,1.42397,1.62143,1.26807,1.41565,1.70568,1.38784,1.91984,1.58891,1.39476,1.05154,1,1.9049,1.31568,1.69798,1.41296,1.18764,1.54142375,1.3706825,-0.169369096,CG14630,FBgn0014903
INC006F04,CG14633,2.11996,1.57144,1.72069,1.4454,1,1.69761,1.49403,1.63403,1.23825,1.39178,1.45098,1.37187,1.87032,1.14963,1.5313,1.18068,1.585395,1.39810125,-0.181373488,CG14633,FBgn0264449
INC004D05,CG14637,1.52879,1.92034,1.558,2.34476,2.1499,2.09564,1.84018,3.19039,2.59043,1,2.90658,2.70752,2.05098,1.65231,2.21063,2.39567,2.0785,2.189265,0.074903848,CG14637,FBgn0015331
INC106E09,CG14640,1.548,1.16693,1.01147,1.19777,1.05642,1.19047,1.00681,1.31756,1.18885,1.48736,1.428,1,1.22435,1.26837,1.28345,1.07795,1.18692875,1.24479125,0.06867049,CG14640,FBgn0037227
INC043C03,CG14641,1.07425,1.52633,2.22984,1.75261,1,1.10293,1.19395,1.70065,1.36196,1.11981,1.17118,1.15528,1.23517,1.11216,1.10091,1.07604,1.44757,1.16656375,-0.311367965,CG14641,FBgn0037220
INC004D08,CG14642,1.31038,1.36599,1.76191,1.95288,1.52572,1.16433,1,1.05442,1.28551,1.35571,1.41996,1.19763,1.33836,1.25872,1.28119,1.63948,1.39195375,1.34707,-0.047286454,CG14642,FBgn0037222
INC004D09,CG14644,1,2.09686,2.05692,1.92766,2.38321,1.93826,2.11356,1.78184,2.34532,1.40318,2.13115,1.9093,1.841,2.17131,2.54365,2.20501,1.91228875,2.06874,0.113451956,CG14644,FBgn0250821
INC004D12,CG14645,1.22574,1.65711,1.90856,1.78368,1.92091,2.00502,1.19246,1.67627,1.78342,1,1.84347,1.3519,2.71837,1.49722,2.04541,2.18686,1.67121875,1.80333125,0.109763843,CG14645,FBgn0040687
INC106F02,CG14648,1.57481,1.53349,2.03503,1.36175,1.56025,1.31175,1.52801,1.66637,1.15164,1.32895,1,1.31951,1.20571,1.314,1.17508,1.03259,1.5714325,1.190935,-0.399985629,CG14648,FBgn0263594
INC043C11,CG14650,1.66917,1.6704,1.91572,1.39514,1.4012,1.56163,1.45985,1.58784,1.5393,1.42324,1,1.39657,1.31411,1.6821,1.69658,1.38254,1.58261875,1.429305,-0.146999948,CG14650,FBgn0037252
INC007E07,CG14652,1.28485,1.1863,1.35345,1.18082,1.19256,1.18065,1.16222,1.30496,1.1306,1.12226,1,1.13361,1.06641,1.17949,1.14952,1.06165,1.23072625,1.1054425,-0.154885915,CG14652,FBgn0085386
INC008H07,CG14655,1,1.8959,2.93138,3.39198,2.87809,2.82668,2.56201,2.09919,2.24078,1.48435,2.32074,2.44861,2.6148,2.59026,1.49383,1.66852,2.44815375,2.10773625,-0.215999818,CG14655,FBgn0037275
INC043E02,CG14656,1.27336,1.05165,1.14271,1.1786,1.1512,1.22113,1.36392,1.26357,1.23096,1.09252,1.03465,1.27888,1,1.43094,1.11071,1.21877,1.2057675,1.17467875,-0.037685485,CG14656,FBgn0260794
INC106G03,CG14658,1.26877,1.9512,1.37022,1.5429,1.42217,1.65532,1.35255,1.14223,1.37404,1,1.64014,1.40099,2.10545,1.41005,1.64884,1.50996,1.46317,1.51118375,0.046581693,CG14658,FBgn0037283
INC004F04,CG14659,1.10074,1.2992,2.1276,2.08549,2.06742,1.91245,1.1454,1,1.48457,1.20971,2.05208,1.16915,2.02505,1.33748,1.44934,1.4897,1.5922875,1.527135,-0.060273246,CG14659,FBgn0037284
INC004F06,CG14660,1.54021,1.18578,1.48343,1.81697,1.43977,1,1.41855,1.23056,1.76029,3.44768,1.90454,1.48164,1.51879,1.60797,1.39165,1.4956,1.38940875,1.82602,0.394231479,CG14660,FBgn0020280
INC027G03,CG14661,1.26842,1.84479,1.27787,1.17792,1.32815,1.35732,1.3517,1.45967,1.07765,1,1.51898,1.0988,1.41708,1.41719,1.30249,1.24757,1.38323,1.25997,-0.134651681,CG14661,FBgn0037288
INC007G03,CG14668,1.20946,1.51562,1.18033,1.51163,1.88998,1.23617,1,1.11408,1.39683,1.71508,1.72053,1.13421,1.66391,1.20083,2.09312,1.57127,1.33215875,1.5619725,0.229603039,CG14668,FBgn0037320
INC009D09,CG1467,1.82514,1.80807,2.32788,2.11406,1.61901,1.3999,1.63001,1.87726,1.9492,1,2.21187,1.21937,1.72435,1.29841,1.30813,1.76206,1.82516625,1.55917375,-0.227246175,CG1467,FBgn0031106
INC004H03,CG14670,1.65144,1.66399,5.5699,4.92407,1.39145,1.65725,1,2.38227,2.31923,1.86784,3.19204,1.83447,1.48692,1.40109,1.98743,1.62703,2.53004625,1.96450625,-0.364997,CG14670,FBgn0037332
INC004H10,CG14676,1.11764,1.54933,1.58921,1.29135,1.34264,1.186,1.47245,1.3388,1.58322,1,1.89016,1.41018,1.37214,1.30406,1.69366,1.43829,1.3609275,1.46146375,0.102823832,CG14676,FBgn0037388
INC012B01,CG1468,1.5377,1.99345,1.98411,1.29384,1.58886,1.42101,1.64115,1.58193,1.22338,1.08849,1.37601,1.14097,1.69103,1,1.48108,1.09634,1.63025625,1.2621625,-0.369201085,CG1468,FBgn0030157
INC043H08,CG14683,1.26241,1.91862,1.02487,1.30568,1.53275,1,1.27944,1.4672,1.17347,1.22521,1.20519,1.80894,1.15715,1.51546,1.29405,1.13382,1.34887125,1.31416125,-0.037610342,CG14683,FBgn0037822
INC107A08,CG14687,1.13279,1,1.4448,2.67418,1.67222,1.76415,1.7239,1.90191,3.16533,1.08154,2.95389,1.71997,1.5706,2.02273,1.77777,2.24596,1.66424375,2.06722375,0.3128278,CG14687,FBgn0037835
INC108F09,CG14688,1.35506,1.21962,1.23346,1.24504,1,1.15006,2.00495,1.0049,1.69069,1.91533,1.94985,1.54085,1.51161,1.66776,1.35196,1.55022,1.27663625,1.64728375,0.367741567,CG14688,FBgn0037819
INC007A01,CG14690,1.60868,1.72313,2.15005,2.00171,1.30463,1.4987,1.4115,1,1.61475,1.65019,1.65821,1.42267,1.96113,1.58164,1.53941,1.53455,1.5873,1.62031875,0.029702825,CG14690,FBgn0037828
INC107D03,CG14704,1.47283,1.69992,1.03157,1.35522,1.54556,1.37316,1.25751,1.65097,1.59021,1.74755,1.62891,1.19937,1,2.02927,1.90844,1.91411,1.4233425,1.6272325,0.193137538,CG14704,FBgn0037906
INC057A02,CG1471,1.14348,1.80836,1.65679,1.57053,1.56089,1.36339,1,1.10894,1.18404,1.02607,3.06155,1.19963,1.26054,1.77139,1.52858,1.7187,1.4015475,1.5938125,0.185461277,CG1471,FBgn0039774
INC029E09,CG14719,1.06336,1.21515,1.36506,1.10743,1.12842,1.17016,1.2882,1,1.72957,1.08293,2.0331,1.04095,1.34242,1.32307,1.18226,1.37094,1.1672225,1.388155,0.250089068,CG14719,FBgn0025821
INC156B04,CG1472,1.42998,1.3722,1.43678,1.42972,1.28566,1.24099,1.44455,1.76651,1.1582,1.34344,1.05815,1.68548,1.07742,1.63042,1.0427,1,1.42579875,1.24947625,-0.190446882,CG1472,FBgn0033460
INC008B10,CG14736,1.41403,1.69701,1.93958,1.49898,1.58282,1.38365,1,1.16006,1.33432,1.31533,1.1808,1.67305,1.12555,1.43193,1.17333,1.94668,1.45951625,1.39762375,-0.062514244,CG14736,FBgn0037986
INC010H11,CG14739,1.01895,1.13673,1.24964,1.26561,1.0157,1.09433,1.13556,1.09932,1.18426,1.16232,1.60521,1.05952,1.23846,1.17857,1,1.06305,1.12698,1.18642375,0.07415747,CG14739,FBgn0037987
INC014A07,CG1474,1.60505,2.09614,4.71674,2.31177,1.40904,1.14773,1.6537,1.55293,1.78992,2.09968,3.12898,1.38352,1,1.02428,1.68982,1.38113,2.0616375,1.68716625,-0.289188543,CG1474,FBgn0023506
INC011B08,CG14745,1.41531,2.47497,2.91494,2.07019,1.38545,1.24348,1,1.09596,2.31024,1.30159,1.32742,2.47661,1.38132,2.65136,2.2261,2.22111,1.7000375,1.98696875,0.225002613,CG14745,FBgn0043575
INC039F06,CG1475,1,1.11805,1.06437,1.04449,1.12224,1.10964,1.091,1.11431,1.15196,1.20256,1.38391,1.05977,1.19436,1.21163,1.0551,1.12973,1.0830125,1.1736275,0.115924687,CG1475,FBgn0037351
INC048D06,CG14750,2.49203,2.84705,1.77698,2.61869,2.86831,2.05802,1.50818,2.46454,2.55978,1.95781,1.78005,1.68797,1.83566,1.63497,1.93284,1,2.329225,1.798635,-0.372947561,CG14750,FBgn0022027
INC108B03,CG14759,1.2385,1.20274,1.15481,1.81718,1.35826,1,1.39916,1.60471,1.93945,1.25796,1.60915,1.16487,1.37704,1.23474,1.43329,1.60811,1.34692,1.45307625,0.109446245,CG14759,FBgn0033278
INC108B06,CG14763,1.01176,1.3658,1.32012,1.48379,1.64737,1.34544,1.33632,1,1.45316,1.22354,1.346,1.36412,1.6191,1.66242,1.51647,1.8234,1.313825,1.50102625,0.192176084,CG14763,FBgn0033243
INC011H03,CG14770,1,1.82385,1.31987,1.6606,1.15831,1.67247,1.34819,1.46561,1.20683,1.11456,2.29274,2.16694,1.56611,2.2609,1.37423,1.07794,1.4311125,1.63253125,0.189973521,CG14770,FBgn0029573
INC008F09,CG14772,1.2079,1.04476,1.20205,1.27522,1.31522,1.28965,1.32954,1.23591,1.34774,1.27618,1,1.22463,1.18369,1.42393,1.30333,1.34512,1.23753125,1.2630775,0.029478206,CG14772,FBgn0259108
INC134G03,CG14777,1.5281,1.25212,1.63633,1.63837,1.38278,1.37919,2.04818,1.41375,2.09295,1.29452,2.20677,1.43942,1,2.07783,1.70369,2.34098,1.5348525,1.76952,0.205258049,CG14777,FBgn0026872
INC010D11,CG14785,1.15613,1.28488,1.17509,1.19405,1.26141,1.16565,1.29287,1.06744,1.39277,1.48623,1.26497,1.41822,1.03431,1.29675,1.07308,1,1.19969,1.24579125,0.054400683,CG14785,FBgn0027795
INC030B08,CG14786,1.1982,1,1.29141,1.20116,1.46515,1.46648,1.39927,1.51371,1.82177,1.76073,1.58545,1.22342,1.34466,1.45464,1.44908,1.3983,1.3169225,1.50475625,0.192359363,CG14786,FBgn0027794
INC009E08,CG14792,1.13012,1.28781,1.22958,1.12184,1.21866,1.13663,1,1.20326,1.06283,1.17451,1.2833,1.14807,1.14498,1.25492,1.093,1.03394,1.1659875,1.14944375,-0.020616455,CG14792,FBgn0003517
INC012B12,CG14804,1.07593,1.36795,1.18039,1.23209,1,1.05366,1.10365,1.38515,1.06345,1.345,1.00809,1.19229,1.05808,1.04274,1.21579,1.20366,1.1748525,1.1411375,-0.042007003,CG14804,FBgn0014411
INC014B09,CG14812,1.09595,1.11645,1,1.46852,1.51044,1.42529,1.28704,1.32792,1.666,1.34402,1.2208,1.32401,1.17881,1.50228,1.4759,1.63129,1.27895125,1.41788875,0.148783067,CG14812,FBgn0026090
INC012C06,CG14813,1.23474,1.1452,1,1.06059,1.21985,1.33053,1.11615,1.22628,1.23952,1.0767,1.01095,1.22427,1.23629,1.14543,1.03528,1.32128,1.1666675,1.161215,-0.006758339,CG14813,FBgn0028969
INC052F09,CG14814,1.18229,1.08456,1.17938,1.11563,1.14035,1.25054,1.31028,1.38884,1.20022,1.06144,1.03401,1,1.21498,1.20032,1.34232,1.26799,1.20648375,1.16516,-0.050280405,CG14814,FBgn0023515
INC052F10,CG14815,1.25632,1.29486,1.19607,1.15391,1.24169,1.26953,1.211,1.46457,1.04787,1.17079,1.04799,1.02216,1.13397,1.08338,1,1.12402,1.26099375,1.0787725,-0.225170475,CG14815,FBgn0023516
INC110H09,CG14817,1.03599,1.43275,1.50949,1.33898,1.56325,1.33582,1.25582,1.5098,1.2908,1.79572,1,1.32167,1.52849,1.52315,1.37804,1.79907,1.3727375,1.4546175,0.083584064,CG14817,FBgn0026089
INC108H12,CG14818,1.1956,1.27673,1.16273,1.18078,1.31387,1.33632,1,1.14285,1.38879,1.3951,1.29231,1.16396,1.54251,1.58765,1.24562,1.51065,1.20111,1.39082375,0.211571326,CG14818,FBgn0026088
INC109A01,CG14821,1.11313,1.13188,1.29236,1.10469,1.15596,1.1715,1.17044,1.29009,1.07544,1,1.00498,1.2745,1.06381,1.18153,1.22045,1.04692,1.17875625,1.10845375,-0.088716845,CG14821,FBgn0035719
INC057D04,CG1483,1.38503,1.30292,1.47795,1.35385,1.63948,1.38477,1.78554,1.63628,1.28287,1.34082,1.26487,1.19884,1,1.29241,1.32872,1.31501,1.4957275,1.2529425,-0.255527153,CG1483,FBgn0002645
INC009G10,CG14830,1.57247,1.50661,1.2123,1.76646,1.29583,2.09107,1.69165,1,1.43671,1.11504,1.22441,1.36027,2.26227,1.46267,1.6331,1.57345,1.51704875,1.50849,-0.008162314,CG14830,FBgn0035755
INC012F01,CG14835,1.46448,1.13985,1,1.10284,1.02724,1.14981,1.13478,1.05257,1.4527,1.03651,1.6509,1.05285,1.25152,1.29506,1.04894,1.05967,1.13394625,1.23101875,0.118500479,CG14835,FBgn0035782
INC053B06,CG14838,1.40905,1.53046,1.22212,1.36341,1.39457,1.40633,1,1.56924,1.2265,1.39178,1.54426,1.51484,1.40911,1.17929,1.49057,1.37879,1.3618975,1.3918925,0.031429665,CG14838,FBgn0035799
INC032B06,CG14839,1.46162,1.3315,1.13845,1.33141,1.0505,1.4489,1.52491,1,1.51737,1.21569,1.64885,1.36861,1.28826,1.94097,1.33454,1.35761,1.28591125,1.4589875,0.182176448,CG14839,FBgn0038219
INC009H03,CG14840,1.26357,1.6394,1.55123,1.84981,1.2771,1.06096,1.58938,1.17594,1.24148,1.61927,1.58912,1.67812,1,1.3025,1.09804,1.28085,1.42592375,1.3511725,-0.077684966,CG14840,FBgn0038217
INC009H08,CG14842,1.23089,1.01275,1.07864,1.23571,1.17533,1.18161,1.2133,1.29405,1.19847,1.17476,1.39359,1,1.11202,1.13821,1.02722,1.03348,1.177785,1.13471875,-0.053741448,CG14842,FBgn0085417
INC053C07,CG14843,1.56399,1.22503,1.17793,1.56948,1.46439,1.29175,1.41775,1.50687,1.30736,1.32136,1,1.39425,1.11464,1.44808,1.27787,1.19644,1.40214875,1.2575,-0.157081009,CG14843,FBgn0085417
INC015A07,CG14847,1.3955,1.10874,1.09752,1.22448,1.11748,1.18741,1.22478,1.38483,1.13374,1.17832,1.03082,1.2906,1,1.31239,1.19966,1.08339,1.2175925,1.153615,-0.077869549,CG14847,FBgn0285955
INC012G04,CG14852,1.06041,1.41737,1.34772,1.2008,1,1.40538,1.25385,1.34743,1.22921,1.92362,1.41973,1.25066,1.6776,1.0739,1.69869,1.6382,1.25412,1.48895125,0.247621121,CG14852,FBgn0038242
INC053E06,CG14853,1.34363,1.14387,1.34442,1.28449,1.18283,1.32374,1.46846,1.37979,1.22706,1.47686,1.2931,1.40067,1.21716,1.6157,1.15836,1,1.30890375,1.29861375,-0.011386623,CG14853,FBgn0038246
INC158C11,CG14854,1.63893,1.41719,1.54054,1.319,1.32673,1.55841,1.31463,1.74219,1.17371,1.31652,1,1.53113,1.78993,2.02924,2.61523,1.32809,1.4822025,1.59798125,0.108507917,CG14854,FBgn0038238
INC015F06,CG1486,2.70426,2.014,1.6876,2.341,1.69301,1.70493,1.9527,2.96659,1.69521,2.68407,1,3.12271,1.476,1.98911,2.671,4.63419,2.13301125,2.40903625,0.175564528,CG1486,FBgn0031174
INC053G08,CG14861,1,1.36554,1.72481,1.40434,1.18599,1.24418,1.58476,1.28105,1.80997,1.34251,1.80273,1.77203,1.36839,1.83746,1.59658,1.49383,1.34883375,1.6279375,0.271332772,CG14861,FBgn0038280
INC061C08,CG1487,1.53869,1.23761,2.11202,1,1.10967,1.13051,1.17141,1.9529,1.65919,1.16001,2.67504,1.12549,1.24361,1.08004,1.1611,1.44317,1.40660125,1.44345625,0.037313977,CG1487,FBgn0040206
INC057H10,CG14894,1.67563,1.68139,1.79962,1.71228,1.46667,1.32827,1.47594,1.65999,1,1.56975,1.33409,1.41295,1.77907,1.83406,1.26906,1.26857,1.59997375,1.43344375,-0.158562943,CG14894,FBgn0038428
INC034C09,CG14895,2.6322,2.59117,2.52579,2.71961,2.07071,2.55854,1.70986,2.05373,1.64124,1.68732,1.43279,1,2.24162,1.36166,1.80437,1.05403,2.35770125,1.52787875,-0.625850865,CG14895,FBgn0044826
INC014E02,CG14899,1.78896,1.53469,1.9822,2.49384,1.83702,2.05859,1.65711,1.32656,1.51522,1.65878,2.15379,1,1.62091,1.88275,1.31031,1.69513,1.83487125,1.60461125,-0.193455018,CG14899,FBgn0038438
INC061E02,CG1490,1.52779,1.39409,1.2083,1.51046,1.28912,1.20797,1.30285,1.43571,1.20968,1.39859,1.28568,1.14773,1.06766,1.41158,1.02938,1,1.35953625,1.1937875,-0.187568566,CG1490,FBgn0030366
INC112B03,CG14902,1.25419,1.61892,1.43204,2.00567,1,1.21986,1.32086,1.27176,1.39426,1.41912,1.42314,1.55374,1.44279,1.36529,1.07274,1.45893,1.3904125,1.39125125,0.000870026,CG14902,FBgn0028381
INC155F11,CG14910,1.58906,1.24098,1.23041,1.20745,1.12412,1.54275,1.13507,1.31051,1,1.28691,1.10208,1.13366,1.12193,1.07866,1.08935,1.06135,1.29754375,1.1092425,-0.226208385,CG14910,FBgn0261801
INC112A11,CG14914,1.92235,2.44831,2.20182,1.54583,1,1.68918,2.2173,1.89878,2.2159,2.08225,2.21999,2.37695,1.88763,2.13314,1.77381,1.2873,1.86544625,1.99712125,0.098401133,CG14914,FBgn0032334
INC058F05,CG14921,1.29222,1.39158,1.58562,1.03167,1,1.02427,1.51351,1.01095,1.36659,1.14726,1.50357,1.50502,1.14879,1.3421,1.36139,1.27443,1.2312275,1.33114375,0.112569016,CG14921,FBgn0032345
INC110A12,CG14926,1.04236,1.2373,1.13454,1.15067,1.10446,1,1.12207,1.25817,1.46653,1.51981,1.82671,1.40145,1.41259,1.28393,1.35688,1.32099,1.13119625,1.44861125,0.356821242,CG14926,FBgn0032360
INC017D04,CG14931,1.5337,2.50668,2.51463,1.96931,1,2.58763,2.4045,1.6754,2.35617,1.83909,1.96635,3.07558,2.49331,2.25386,2.0705,2.20938,2.02398125,2.28303,0.173753892,CG14931,FBgn0032374
INC034E01,CG14932,1.09034,1.34176,1.30954,1.21552,1.18314,1.08337,1.18411,1.45916,1.46826,1.14533,1.56168,1.14957,1,1.21485,1.36199,1.31051,1.2333675,1.27652375,0.049617644,CG14932,FBgn0032375
INC058G09,CG14933,1.86006,1.22033,1.47348,1.23716,1.41262,1.72656,1.25048,1.35151,1.28912,1.50181,1.83825,1,1.89698,1.36922,1.4669,1.51713,1.441525,1.48492625,0.042795423,CG14933,FBgn0040968
INC014F10,CG14935,2.17512,1.45243,1.05595,2.41534,3.14478,1.29377,1.22719,3.55046,1.36661,2.79191,2.07077,3.60406,1,2.41161,1.78856,1.67571,2.03938,2.08865375,0.034442728,CG14935,FBgn0032382
INC034E09,CG14938,1.1667,1.2141,1.18103,1.07258,1.08583,1.17648,1.16719,1.26246,1.13821,1,1.02995,1.25226,1.05139,1.16788,1.18246,1.16998,1.16579625,1.12401625,-0.052652773,CG14938,FBgn0020309
INC014G07,CG14940,1.7943,1.60897,2.05794,1.67333,1,1.62113,1.47801,1.58589,1.27912,2.53548,1.27773,1.02385,2.01472,1.30925,2.26511,1.70865,1.60244625,1.67673875,0.065381956,CG14940,FBgn0264815
INC017F01,CG14945,1,1.36394,1.4004,1.20483,1.34737,1.28062,1.66064,1.49652,1.74902,1.51053,1.28029,1.689,1.10731,1.36951,1.43551,1.54095,1.34429,1.460265,0.119385804,CG14945,FBgn0032402
INC014H05,CG14949,1.5838,1.49395,1.39034,1.32769,1.49118,1.14052,1.33665,1.38723,1.38608,2.03965,1,1.77984,1.28483,1.57649,1.43407,1.23622,1.39392,1.4671475,0.073866156,CG14949,FBgn0035358
